platform	source	classification	matched_game_id	matched_rom_name	note
fc	Kinnikuman - Muscle Tag Match (Japan) (Rev 1).zip	filename_exact_hash_mismatch_processable	tag-team-match-muscle	Kinnikuman - Muscle Tag Match (Japan) (Rev 1)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Konami Wai Wai World (Japan).zip	filename_exact_hash_mismatch_processable	konami-wai-wai-world	Konami Wai Wai World (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Kujaku Ou (Japan).zip	filename_exact_hash_mismatch_processable	kujaku-ou	Kujaku Ou (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Kujaku Ou II (Japan).zip	filename_exact_hash_mismatch_processable	kujaku-ou-ii	Kujaku Ou II (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Kung Fu (Japan, USA) (En).zip	filename_exact_hash_mismatch_processable	kung-fu	Kung Fu (Japan, USA) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Kyonshiizu 2 (Japan).zip	filename_exact_hash_mismatch_processable	kyonshiizu-2	Kyonshiizu 2 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Kyoto Hana no Misshitsu Satsujin Jiken (Japan).zip	filename_exact_hash_mismatch_processable	kyoto-hana-no-misshitsu-satsujin-jiken	Kyoto Hana no Misshitsu Satsujin Jiken (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Kyoto Ryuu no Tera Satsujin Jiken (Japan).zip	filename_exact_hash_mismatch_processable	kyoto-ryuu-no-tera-satsujin-jiken	Kyoto Ryuu no Tera Satsujin Jiken (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Kyouryuu Sentai Zyuranger (Japan).zip	filename_exact_hash_mismatch_processable	kyouryuu-sentai-zyuranger	Kyouryuu Sentai Zyuranger (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Kyuukyoku Harikiri Stadium - '88 Senshu Shin Data Version (Japan).zip	filename_exact_hash_mismatch_processable	kyuukyoku-harikiri-stadium-88-senshu-shin-data-version	Kyuukyoku Harikiri Stadium - '88 Senshu Shin Data Version (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Kyuukyoku Harikiri Stadium - Heisei Gannen Han (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Kyuukyoku Harikiri Stadium 3 (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Kyuukyoku Tiger (Japan).zip	filename_exact_hash_mismatch_processable	twin-cobra	Kyuukyoku Tiger (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Labyrinth (Japan).zip	filename_exact_hash_mismatch_processable	labyrinth	Labyrinth (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Lagrange Point (Japan).zip	filename_exact_hash_mismatch_processable	lagrange-point	Lagrange Point (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Lasalle Ishii no Child's Quest (Japan).zip	filename_exact_hash_mismatch_processable	lasalle-ishii-no-child-s-quest	Lasalle Ishii no Child's Quest (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Layla (Japan).zip	filename_exact_hash_mismatch_processable	layla	Layla (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Lipple Island (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Lode Runner (Japan).zip	filename_exact_hash_mismatch_processable	lode-runner	Lode Runner (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Lost Word of Jenny - Ushinawareta Message (Japan).zip	filename_exact_hash_mismatch_processable	lost-word-of-jenny-ushinawareta-message	Lost Word of Jenny - Ushinawareta Message (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Lunar Ball (Japan).zip	filename_exact_hash_mismatch_processable	lunar-pool	Lunar Ball (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Lupin Sansei - Pandora no Isan (Japan).zip	filename_exact_hash_mismatch_processable	lupin-sansei-pandora-no-isan	Lupin Sansei - Pandora no Isan (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mach Rider (Japan, USA) (En).zip	filename_exact_hash_mismatch_processable	mach-rider	Mach Rider (Japan, USA) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Madoola no Tsubasa (Japan).zip	filename_exact_hash_mismatch_processable	madoola-no-tsubasa	Madoola no Tsubasa (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Magical Kid's Doropie (Japan).zip	filename_exact_hash_mismatch_processable	magical-kid-s-doropie	Magical Kid's Doropie (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Magical Taruruuto-kun - Fantastic World!! (Japan) (Rev 1).zip	filename_exact_hash_mismatch_processable	magical-taruruuto-kun-fantastic-world	Magical Taruruuto-kun - Fantastic World!! (Japan) (Rev 1)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Magmax (Japan).zip	filename_exact_hash_mismatch_processable	magmax	Magmax (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Maharaja (Japan).zip	filename_exact_hash_mismatch_processable	maharaja	Maharaja (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mahjong (Japan) (Rev B).zip	filename_base_hash_mismatch_review	mahjong	Mahjong (Japan) (Rev 2)|Mahjong (Japan) (Rev 1)|Mahjong (Japan)|Mahjong (Japan) (Rev 2) (Animal Crossing)|Mahjong (Asia) (Ja) (Pirate)	Base ROM filename matches after stripping No-Intro suffixes; process as low confidence and review region/revision/hash.
fc	Mahjong RPG Dora Dora Dora (Japan).zip	filename_exact_hash_mismatch_processable	mahjong-rpg-dora-dora-dora	Mahjong RPG Dora Dora Dora (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Maison Ikkoku (Japan).zip	filename_exact_hash_mismatch_processable	maison-ikkoku	Maison Ikkoku (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Majaventure - Mahjong Senki (Japan).zip	filename_exact_hash_mismatch_processable	majaventure-mahjong-senki	Majaventure - Mahjong Senki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Majou Densetsu 2 - Daimashikyou Galious (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Mappy (Japan) (En).zip	filename_exact_hash_mismatch_processable	mappy	Mappy (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mappy-Land (Japan).zip	filename_exact_hash_mismatch_processable	mappy-land	Mappy-Land (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mario Bros. (Japan).zip	filename_base_hash_mismatch_review	mario-bros	Mario Bros. (Europe) (PAL-MA-0)|Mario Bros. (World)|Mario Bros. (Europe) (PAL-MC-0, Classic Series)|Mario Bros. (World) (Animal Crossing)|Mario Bros. (USA) (e-Reader)|Mario Bros. (Asia) (En) (Whirlwind Manu) (Pirate)	Base ROM filename matches after stripping No-Intro suffixes; process as low confidence and review region/revision/hash.
fc	Mashin Eiyuuden Wataru Gaiden (Japan).zip	filename_exact_hash_mismatch_processable	mashin-eiyuuden-wataru-gaiden	Mashin Eiyuuden Wataru Gaiden (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Masuzoe Youichi - Asa Made Famicom (Japan).zip	filename_exact_hash_mismatch_processable	masuzoe-youichi-asa-made-famicom	Masuzoe Youichi - Asa Made Famicom (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Matsumoto Tooru no Kabushiki Hisshou Gaku (Japan).zip	filename_exact_hash_mismatch_processable	matsumoto-tooru-no-kabushiki-hisshou-gaku	Matsumoto Tooru no Kabushiki Hisshou Gaku (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Matsumoto Tooru no Kabushiki Hisshou Gaku - Part II (Japan).zip	filename_exact_hash_mismatch_processable	matsumoto-tooru-no-kabushiki-hisshou-gaku-part-ii	Matsumoto Tooru no Kabushiki Hisshou Gaku - Part II (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Meikyuu Kumikyoku (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Meikyuu-jima (Japan).zip	filename_exact_hash_mismatch_processable	meikyuu-jima	Meikyuu-jima (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Metro-Cross (Japan).zip	filename_exact_hash_mismatch_processable	metro-cross	Metro-Cross (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mickey Mouse (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Mickey Mouse III - Yume Fuusen (Japan).zip	filename_exact_hash_mismatch_processable	mickey-mouse-iii-yume-fuusen	Mickey Mouse III - Yume Fuusen (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Minelvaton Saga - Ragon no Fukkatsu (Japan).zip	filename_exact_hash_mismatch_processable	minelvaton-saga-ragon-no-fukkatsu	Minelvaton Saga - Ragon no Fukkatsu (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mini-Putt (Japan).zip	filename_exact_hash_mismatch_processable	mini-putt	Mini-Putt (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Miracle Ropit's - 2100 Nen no Daibouken (Japan).zip	filename_exact_hash_mismatch_processable	miracle-ropit-s-2100-nen-no-daibouken	Miracle Ropit's - 2100 Nen no Daibouken (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mississippi Satsujin Jiken (Japan) (Rev 1).zip	filename_exact_hash_mismatch_processable	murder-on-the-mississippi	Mississippi Satsujin Jiken (Japan) (Rev 1)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mito Koumon - Sekai Manyuu Ki (Japan).zip	filename_exact_hash_mismatch_processable	mito-koumon-sekai-manyuu-ki	Mito Koumon - Sekai Manyuu Ki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Moai-kun (Japan).zip	filename_exact_hash_mismatch_processable	moai-kun	Moai-kun (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Moero TwinBee - Cinnamon Hakase o Sukue! (Japan).zip	filename_exact_hash_mismatch_processable	moero-twinbee-cinnamon-hakase-o-sukue	Moero TwinBee - Cinnamon Hakase o Sukue! (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Moero!! Juudou Warriors (Japan).zip	filename_exact_hash_mismatch_processable	moero-juudou-warriors	Moero!! Juudou Warriors (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Momotarou Densetsu (Japan).zip	filename_exact_hash_mismatch_processable	momotarou-densetsu	Momotarou Densetsu (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Momotarou Dentetsu (Japan).zip	filename_exact_hash_mismatch_processable	momotarou-dentetsu	Momotarou Dentetsu (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Money Game II, The - Kabutochou no Kiseki (Japan).zip	filename_exact_hash_mismatch_processable	wall-street-kid	Money Game II, The - Kabutochou no Kiseki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mottomo Abunai Deka (Japan).zip	filename_exact_hash_mismatch_processable	mottomo-abunai-deka	Mottomo Abunai Deka (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Moulin Rouge Senki - Melville no Honoo (Japan).zip	filename_exact_hash_mismatch_processable	moulin-rouge-senki-melville-no-honoo	Moulin Rouge Senki - Melville no Honoo (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Mugen Senshi Valis (Japan).zip	filename_exact_hash_mismatch_processable	valis-the-fantasm-soldier	Mugen Senshi Valis (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Murder Club - Honkaku Mystery Adventure (Japan).zip	filename_exact_hash_mismatch_processable	murder-club-honkaku-mystery-adventure	Murder Club - Honkaku Mystery Adventure (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Musashi no Ken - Tadaima Shugyou Chuu (Japan).zip	filename_exact_hash_mismatch_processable	musashi-no-ken-tadaima-shugyou-chuu	Musashi no Ken - Tadaima Shugyou Chuu (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Nagagutsu wo Haita Neko - Sekai Isshuu 80 Nichi Daibouken (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Namco Classic II (Japan).zip	filename_exact_hash_mismatch_processable	namco-classic-ii	Namco Classic II (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Nangoku Shirei!! - Spy vs Spy (Japan).zip	filename_exact_hash_mismatch_processable	nangoku-shirei-spy-vs-spy	Nangoku Shirei!! - Spy vs Spy (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Navy Blue (Japan).zip	filename_exact_hash_mismatch_processable	navy-blue	Navy Blue (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Nekketsu Kakutou Densetsu (Japan).zip	filename_exact_hash_mismatch_processable	nekketsu-kakutou-densetsu	Nekketsu Kakutou Densetsu (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Nekketsu Kouha Kunio-kun (Japan).zip	filename_exact_hash_mismatch_processable	nekketsu-kouha-kunio-kun	Nekketsu Kouha Kunio-kun (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Nekketsu! Street Basket - Ganbare Dunk Heroes (Japan).zip	filename_exact_hash_mismatch_processable	nekketsu-street-basket-ganbare-dunk-heroes	Nekketsu! Street Basket - Ganbare Dunk Heroes (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ninja Crusaders - Ryuuga (Japan).zip	filename_exact_hash_mismatch_processable	ninja-crusaders-ryuuga	Ninja Crusaders - Ryuuga (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ninja Hattori-kun - Ninja wa Syugyou de Gozaru no Maki (Japan).zip	filename_exact_hash_mismatch_processable	ninja-hattori-kun-ninja-wa-syugyou-de-gozaru-no-maki	Ninja Hattori-kun - Ninja wa Syugyou de Gozaru no Maki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ninja Ryuuken Den (Japan).zip	filename_exact_hash_mismatch_processable	ninja-ryuuken-den	Ninja Ryuuken Den (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ninja Ryuuken Den II - Ankoku no Jashin Ken (Japan).zip	filename_exact_hash_mismatch_processable	ninja-ryuuken-den-ii-ankoku-no-jashin-ken	Ninja Ryuuken Den II - Ankoku no Jashin Ken (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ninja Ryuuken Den III - Yomi no Hakobune (Japan).zip	filename_exact_hash_mismatch_processable	ninja-ryuuken-den-iii-yomi-no-hakobune	Ninja Ryuuken Den III - Yomi no Hakobune (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ninja-kun - Ashura no Shou (Japan).zip	filename_exact_hash_mismatch_processable	ninja-kun-ashura-no-shou	Ninja-kun - Ashura no Shou (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ninja-kun - Majou no Bouken (Japan) (Rev 1).zip	filename_exact_hash_mismatch_processable	ninja-kun-majou-no-bouken	Ninja-kun - Majou no Bouken (Japan) (Rev 1)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Nobunaga no Yabou - Zenkoku Han (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Nuts & Milk (Japan) (En).zip	filename_exact_hash_mismatch_processable	nuts-milk	Nuts & Milk (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Oishinbo - Kyuukyoku no Menu Sanbon Shoubu (Japan).zip	filename_exact_hash_mismatch_processable	oishinbo-kyuukyoku-no-menu-sanbon-shoubu	Oishinbo - Kyuukyoku no Menu Sanbon Shoubu (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Onyanko Town (Japan).zip	filename_exact_hash_mismatch_processable	onyanko-town	Onyanko Town (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Osomatsu-kun - Back to the Me no Deppa no Maki (Japan).zip	filename_exact_hash_mismatch_processable	osomatsu-kun-back-to-the-me-no-deppa-no-maki	Osomatsu-kun - Back to the Me no Deppa no Maki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Outlanders (Japan).zip	filename_exact_hash_mismatch_processable	outlanders	Outlanders (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Over Horizon (Japan) (En).zip	filename_exact_hash_mismatch_processable	over-horizon	Over Horizon (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Pac-Land (Japan).zip	filename_exact_hash_mismatch_processable	pac-land	Pac-Land (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Pac-Man (Japan).zip	filename_base_hash_mismatch_review	pac-man	Pac-Man (Europe)|Pac-Man (Japan) (En)|Pac-Man (Japan) (En) (Rev 1)|Pac-Man (USA) (Namco)|Pac-Man (USA) (Tengen)|Pac-Man (USA, Brazil) (En) (Tengen) (Unl)|Pac-Man (Japan) (En) (Rev 2)|Pac-Man (USA) (Namco) (Virtual Console)|Pac-Man (World) (Rev 1) (Namcot Collection, Namco Museum Archives Vol 1)|Pac-Man (Asia) (En) (Pirate)|Pac-Man (World) (Evercade)|Pac-Man (USA) (Beta) (Tengen)	Base ROM filename matches after stripping No-Intro suffixes; process as low confidence and review region/revision/hash.
fc	Pachicom (Japan).zip	filename_exact_hash_mismatch_processable	pachicom	Pachicom (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Pajama Hero - Nemo (Japan).zip	filename_exact_hash_mismatch_processable	little-nemo-the-dream-master	Pajama Hero - Nemo (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Palamedes (Japan).zip	filename_exact_hash_mismatch_processable	palamedes	Palamedes (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Palamedes II - Star Twinkle, Hoshi no Mabataki (Japan).zip	filename_exact_hash_mismatch_processable	palamedes-ii-star-twinkle-hoshi-no-mabataki	Palamedes II - Star Twinkle, Hoshi no Mabataki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Parallel World (Japan).zip	filename_exact_hash_mismatch_processable	parallel-world	Parallel World (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Penguin-kun Wars (Japan).zip	filename_exact_hash_mismatch_processable	penguin-kun-wars	Penguin-kun Wars (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Perfect Bowling (Japan).zip	filename_exact_hash_mismatch_processable	perfect-bowling	Perfect Bowling (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Perman (Japan).zip	filename_exact_hash_mismatch_processable	perman	Perman (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Perman Part 2 - Himitsu Kessha Madoodan o Taose! (Japan).zip	filename_exact_hash_mismatch_processable	perman-part-2-himitsu-kessha-madoodan-o-taose	Perman Part 2 - Himitsu Kessha Madoodan o Taose! (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Plasma Ball (Japan).zip	filename_exact_hash_mismatch_processable	plasma-ball	Plasma Ball (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Pocket Zaurus - Juu Ouken no Nazo (Japan).zip	filename_exact_hash_mismatch_processable	pocket-zaurus-juu-ouken-no-nazo	Pocket Zaurus - Juu Ouken no Nazo (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Popeye (Japan).zip	filename_exact_hash_mismatch_processable	popeye	Popeye (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Power Soccer (Japan).zip	filename_exact_hash_mismatch_processable	power-soccer	Power Soccer (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Puzznic (Japan).zip	filename_exact_hash_mismatch_processable	puzznic	Puzznic (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Pyokotan no Daimeiro (Japan).zip	filename_exact_hash_mismatch_processable	pyokotan-no-daimeiro	Pyokotan no Daimeiro (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Quarth (Japan) (En).zip	filename_exact_hash_mismatch_processable	block-hole	Quarth (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Raid on Bungeling Bay (Japan) (En) (Rev 1).zip	filename_exact_hash_mismatch_processable	raid-on-bungeling-bay	Raid on Bungeling Bay (Japan) (En) (Rev 1)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Red Arremer II (Japan).zip	filename_exact_hash_mismatch_processable	gargoyles-quest-ii	Red Arremer II (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Rockman (Japan) (En).zip	filename_exact_hash_mismatch_processable	mega-man	Rockman (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Rockman 6 - Shijou Saidai no Tatakai!! (Japan).zip	filename_exact_hash_mismatch_processable	mega-man-6	Rockman 6 - Shijou Saidai no Tatakai!! (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Rough World (Japan).zip	filename_exact_hash_mismatch_processable	rough-world	Rough World (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Route-16 Turbo (Japan).zip	filename_exact_hash_mismatch_processable	route-16-turbo	Route-16 Turbo (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	SD Gundam - Gundam Wars (Japan) (Datach).zip	filename_exact_hash_mismatch_processable	sd-gundam-gundam-wars	SD Gundam - Gundam Wars (Japan) (Datach)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	SD Gundam Gaiden - Knight Gundam Monogatari 2 - Hikari no Knight (Japan).zip	filename_exact_hash_mismatch_processable	sd-gundam-gaiden-knight-gundam-monogatari-2-hikari-no-knight	SD Gundam Gaiden - Knight Gundam Monogatari 2 - Hikari no Knight (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	SD Hero Soukessen - Taose! Aku no Gundan (Japan).zip	filename_exact_hash_mismatch_processable	sd-hero-soukessen-taose-aku-no-gundan	SD Hero Soukessen - Taose! Aku no Gundan (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	SD Keiji - Blader (Japan).zip	filename_exact_hash_mismatch_processable	sd-keiji-blader	SD Keiji - Blader (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Saiyuuki World 2 - Tenjoukai no Majin (Japan).zip	filename_exact_hash_mismatch_processable	saiyuuki-world-2-tenjoukai-no-majin	Saiyuuki World 2 - Tenjoukai no Majin (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Salad no Kuni no Tomato Hime (Japan).zip	filename_exact_hash_mismatch_processable	salad-no-kuni-no-tomato-hime	Salad no Kuni no Tomato Hime (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Salamander (Japan).zip	filename_exact_hash_mismatch_processable	salamander	Salamander (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Samsara Naga (Japan).zip	filename_exact_hash_mismatch_processable	samsara-naga	Samsara Naga (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Sangokushi II - Haou no Tairiku (Japan).zip	filename_exact_hash_mismatch_processable	sangokushi-ii-haou-no-tairiku	Sangokushi II - Haou no Tairiku (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Sanrio Carnival (Japan).zip	filename_exact_hash_mismatch_processable	sanrio-carnival	Sanrio Carnival (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Sanrio Carnival 2 (Japan).zip	filename_exact_hash_mismatch_processable	sanrio-carnival-2	Sanrio Carnival 2 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Sanrio Cup - Pon Pon Volley (Japan).zip	filename_exact_hash_mismatch_processable	sanrio-cup-pon-pon-volley	Sanrio Cup - Pon Pon Volley (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Sansuu 3 Nen - Keisan Game (Japan).zip	filename_exact_hash_mismatch_processable	sansuu-3-nen-keisan-game	Sansuu 3 Nen - Keisan Game (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Satomi Hakkenden (Japan).zip	filename_exact_hash_mismatch_processable	satomi-hakkenden	Satomi Hakkenden (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Satsui no Kaisou - Soft House Renzoku Satsujin Jiken (Japan).zip	filename_exact_hash_mismatch_processable	satsui-no-kaisou-soft-house-renzoku-satsujin-jiken	Satsui no Kaisou - Soft House Renzoku Satsujin Jiken (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Seikima II - Akuma no Gyakushuu! (Japan).zip	filename_exact_hash_mismatch_processable	seikima-ii-akuma-no-gyakushuu	Seikima II - Akuma no Gyakushuu! (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Shanghai II (Japan).zip	filename_exact_hash_mismatch_processable	shanghai-ii	Shanghai II (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Shikinjou (Japan).zip	filename_exact_hash_mismatch_processable	shikinjou	Shikinjou (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Shin Jinrui - The New Type (Japan).zip	filename_exact_hash_mismatch_processable	shin-jinrui-the-new-type	Shin Jinrui - The New Type (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Shinsenden (Japan).zip	filename_exact_hash_mismatch_processable	shinsenden	Shinsenden (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Shogun (Japan).zip	filename_exact_hash_mismatch_processable	shogun	Shogun (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
